query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000121,ApexVision wearables review,9,item_000124,0.632802,0
query_000121,ApexVision wearables review,10,item_000227,0.632802,0
query_000121,ApexVision wearables review,11,item_000427,0.600728,0
query_000121,ApexVision wearables review,12,item_000454,0.600728,0
query_000121,ApexVision wearables review,13,item_000149,0.520221,0
query_000121,ApexVision wearables review,14,item_000292,0.511462,0
query_000121,ApexVision wearables review,15,item_000250,0.508839,0
query_000121,ApexVision wearables review,16,item_000330,0.508839,0
query_000121,ApexVision wearables review,17,item_000281,0.504765,0
query_000121,ApexVision wearables review,18,item_000206,0.502598,0
query_000121,ApexVision wearables review,19,item_000169,0.500783,0
query_000121,ApexVision wearables review,20,item_000312,0.500783,0
query_000122,best swimming,1,item_000397,0.726741,0
query_000122,best swimming,2,item_000221,0.724497,0
query_000122,best swimming,3,item_000061,0.706475,0
query_000122,best swimming,4,item_000232,0.704618,0
query_000122,best swimming,5,item_000151,0.651193,0
query_000122,best swimming,6,item_000172,0.631946,0
query_000122,best swimming,7,item_000349,0.625378,0
query_000122,best swimming,8,item_000329,0.620986,0
query_000122,best swimming,9,item_000371,0.620986,0
query_000122,best swimming,10,item_000048,0.620618,0
query_000122,best swimming,11,item_000049,0.618161,0
query_000122,best swimming,12,item_000052,0.616645,0
query_000122,best swimming,13,item_000070,0.616645,0
query_000122,best swimming,14,item_000111,0.616645,0
query_000122,best swimming,15,item_000473,0.616603,0
query_000122,best swimming,16,item_000069,0.614852,0
query_000122,best swimming,17,item_000105,0.614852,0
query_000122,best swimming,18,item_000153,0.614726,0
query_000122,best swimming,19,item_000152,0.614391,0
query_000122,best swimming,20,item_000065,0.611676,0
query_000123,TrailBlaze Women's Dresses,1,item_000292,0.892211,2
query_000123,TrailBlaze Women's Dresses,2,item_000250,0.890613,2
query_000123,TrailBlaze Women's Dresses,3,item_000330,0.890613,2
query_000123,TrailBlaze Women's Dresses,4,item_000281,0.877008,2
query_000123,TrailBlaze Women's Dresses,5,item_000206,0.874612,2
query_000123,TrailBlaze Women's Dresses,6,item_000149,0.872912,2
query_000123,TrailBlaze Women's Dresses,7,item_000016,0.870122,3
query_000123,TrailBlaze Women's Dresses,8,item_000369,0.869813,3
query_000123,TrailBlaze Women's Dresses,9,item_000099,0.858761,2
query_000123,TrailBlaze Women's Dresses,10,item_000107,0.858761,2
query_000123,TrailBlaze Women's Dresses,11,item_000225,0.858761,2
query_000123,TrailBlaze Women's Dresses,12,item_000388,0.858761,2
query_000123,TrailBlaze Women's Dresses,13,item_000433,0.858761,2
query_000123,TrailBlaze Women's Dresses,14,item_000169,0.857720,3
query_000123,TrailBlaze Women's Dresses,15,item_000312,0.857720,3
query_000123,TrailBlaze Women's Dresses,16,item_000080,0.855834,2
query_000123,TrailBlaze Women's Dresses,17,item_000198,0.853801,3
query_000123,TrailBlaze Women's Dresses,18,item_000161,0.853602,3
query_000123,TrailBlaze Women's Dresses,19,item_000498,0.853602,3
query_000123,TrailBlaze Women's Dresses,20,item_000384,0.850251,3
query_000124,best electronics,1,item_000180,0.812860,0
query_000124,best electronics,2,item_000235,0.812860,0
query_000124,best electronics,3,item_000150,0.773310,0
query_000124,best electronics,4,item_000072,0.762720,0
query_000124,best electronics,5,item_000109,0.762407,0
query_000124,best electronics,6,item_000208,0.762407,0
query_000124,best electronics,7,item_000472,0.753474,0
query_000124,best electronics,8,item_000096,0.752105,0
query_000124,best electronics,9,item_000247,0.752105,0
query_000124,best electronics,10,item_000321,0.745652,0
query_000124,best electronics,11,item_000075,0.724086,0
query_000124,best electronics,12,item_000283,0.720950,0
query_000124,best electronics,13,item_000024,0.716340,0
query_000124,best electronics,14,item_000337,0.713365,0
query_000124,best electronics,15,item_000410,0.702725,0
query_000124,best electronics,16,item_000088,0.700381,0
query_000124,best electronics,17,item_000210,0.700381,0
query_000124,best electronics,18,item_000093,0.691512,0
query_000124,best electronics,19,item_000073,0.681042,0
query_000124,best electronics,20,item_000355,0.553942,0
query_000125,PenPoint Press fiction review,1,item_000054,0.899890,0
query_000125,PenPoint Press fiction review,2,item_000115,0.891844,0
query_000125,PenPoint Press fiction review,3,item_000370,0.835801,0
query_000125,PenPoint Press fiction review,4,item_000456,0.835801,0
query_000125,PenPoint Press fiction review,5,item_000106,0.815043,0
query_000125,PenPoint Press fiction review,6,item_000302,0.802203,0
query_000125,PenPoint Press fiction review,7,item_000145,0.801106,0
query_000125,PenPoint Press fiction review,8,item_000465,0.801106,0
query_000125,PenPoint Press fiction review,9,item_000074,0.799927,0
query_000125,PenPoint Press fiction review,10,item_000311,0.799927,0
query_000125,PenPoint Press fiction review,11,item_000350,0.799927,0
query_000125,PenPoint Press fiction review,12,item_000386,0.799569,0
query_000125,PenPoint Press fiction review,13,item_000142,0.795191,0
query_000125,PenPoint Press fiction review,14,item_000034,0.793164,0
query_000125,PenPoint Press fiction review,15,item_000496,0.793164,0
query_000125,PenPoint Press fiction review,16,item_000442,0.789741,0
query_000125,PenPoint Press fiction review,17,item_000475,0.789741,0
query_000125,PenPoint Press fiction review,18,item_000032,0.776873,0
query_000125,PenPoint Press fiction review,19,item_000091,0.776873,0
query_000125,PenPoint Press fiction review,20,item_000044,0.775702,0
query_000126,PlayWorld Outdoor Toys,1,item_000394,0.604889,0
query_000126,PlayWorld Outdoor Toys,2,item_000471,0.601757,0
query_000126,PlayWorld Outdoor Toys,3,item_000003,0.592883,0
query_000126,PlayWorld Outdoor Toys,4,item_000205,0.592687,0
query_000126,PlayWorld Outdoor Toys,5,item_000453,0.592687,0
query_000126,PlayWorld Outdoor Toys,6,item_000233,0.590045,0
query_000126,PlayWorld Outdoor Toys,7,item_000435,0.590045,0
query_000126,PlayWorld Outdoor Toys,8,item_000486,0.587444,0
query_000126,PlayWorld Outdoor Toys,9,item_000464,0.582065,0
query_000126,PlayWorld Outdoor Toys,10,item_000104,0.581817,0
query_000126,PlayWorld Outdoor Toys,11,item_000158,0.581817,0
query_000126,PlayWorld Outdoor Toys,12,item_000459,0.581817,0
query_000126,PlayWorld Outdoor Toys,13,item_000062,0.581730,0
query_000126,PlayWorld Outdoor Toys,14,item_000214,0.581730,0
query_000126,PlayWorld Outdoor Toys,15,item_000379,0.575902,0
query_000126,PlayWorld Outdoor Toys,16,item_000493,0.562308,0
query_000126,PlayWorld Outdoor Toys,17,item_000146,0.554863,0
query_000126,PlayWorld Outdoor Toys,18,item_000347,0.554863,0
query_000126,PlayWorld Outdoor Toys,19,item_000415,0.554863,0
query_000126,PlayWorld Outdoor Toys,20,item_000297,0.554654,0
query_000127,WellnessPlus vitamins review,1,item_000020,0.595409,0
query_000127,WellnessPlus vitamins review,2,item_000112,0.595409,0
query_000127,WellnessPlus vitamins review,3,item_000223,0.595409,0
query_000127,WellnessPlus vitamins review,4,item_000212,0.591131,0
query_000127,WellnessPlus vitamins review,5,item_000385,0.591131,0
query_000127,WellnessPlus vitamins review,6,item_000073,0.575083,0
query_000127,WellnessPlus vitamins review,7,item_000072,0.567312,0
query_000127,WellnessPlus vitamins review,8,item_000468,0.565406,0
query_000127,WellnessPlus vitamins review,9,item_000283,0.562580,0
query_000127,WellnessPlus vitamins review,10,item_000060,0.555846,0
query_000127,WellnessPlus vitamins review,11,item_000419,0.456779,0
query_000127,WellnessPlus vitamins review,12,item_000240,0.453462,0
query_000127,WellnessPlus vitamins review,13,item_000320,0.453462,0
query_000127,WellnessPlus vitamins review,14,item_000005,0.445937,0
query_000127,WellnessPlus vitamins review,15,item_000064,0.445562,0
query_000127,WellnessPlus vitamins review,16,item_000190,0.445562,0
query_000127,WellnessPlus vitamins review,17,item_000220,0.445562,0
query_000127,WellnessPlus vitamins review,18,item_000334,0.438169,0
query_000127,WellnessPlus vitamins review,19,item_000352,0.438169,0
query_000127,WellnessPlus vitamins review,20,item_000323,0.435727,0
query_000128,RoadMaster Electronics,1,item_000180,0.808797,0
query_000128,RoadMaster Electronics,2,item_000235,0.808797,0
query_000128,RoadMaster Electronics,3,item_000150,0.769266,0
query_000128,RoadMaster Electronics,4,item_000109,0.767581,0
query_000128,RoadMaster Electronics,5,item_000208,0.767581,0
query_000128,RoadMaster Electronics,6,item_000072,0.758825,0
query_000128,RoadMaster Electronics,7,item_000472,0.749394,0
query_000128,RoadMaster Electronics,8,item_000096,0.748027,0
query_000128,RoadMaster Electronics,9,item_000247,0.748027,0
query_000128,RoadMaster Electronics,10,item_000321,0.741715,0
query_000128,RoadMaster Electronics,11,item_000283,0.726116,0
query_000128,RoadMaster Electronics,12,item_000024,0.721332,0
query_000128,RoadMaster Electronics,13,item_000075,0.720484,0
query_000128,RoadMaster Electronics,14,item_000337,0.709806,0
query_000128,RoadMaster Electronics,15,item_000410,0.707968,0
query_000128,RoadMaster Electronics,16,item_000088,0.705443,0
query_000128,RoadMaster Electronics,17,item_000210,0.705443,0
query_000128,RoadMaster Electronics,18,item_000093,0.697018,0
query_000128,RoadMaster Electronics,19,item_000073,0.677769,0
query_000128,RoadMaster Electronics,20,item_000355,0.560595,0
query_000129,AutoGuard tools & equipment review,1,item_000338,0.764194,1
query_000129,AutoGuard tools & equipment review,2,item_000431,0.755262,1
query_000129,AutoGuard tools & equipment review,3,item_000085,0.744653,1
query_000129,AutoGuard tools & equipment review,4,item_000219,0.744653,1
query_000129,AutoGuard tools & equipment review,5,item_000461,0.744653,1
query_000129,AutoGuard tools & equipment review,6,item_000211,0.744406,1
query_000129,AutoGuard tools & equipment review,7,item_000259,0.744406,1
query_000129,AutoGuard tools & equipment review,8,item_000038,0.734857,1
query_000129,AutoGuard tools & equipment review,9,item_000381,0.734857,1
query_000129,AutoGuard tools & equipment review,10,item_000045,0.729848,1
query_000129,AutoGuard tools & equipment review,11,item_000103,0.729848,1
query_000129,AutoGuard tools & equipment review,12,item_000389,0.729848,1
query_000129,AutoGuard tools & equipment review,13,item_000136,0.727038,1
query_000129,AutoGuard tools & equipment review,14,item_000181,0.727005,1
query_000129,AutoGuard tools & equipment review,15,item_000316,0.727005,1
query_000129,AutoGuard tools & equipment review,16,item_000439,0.719680,1
query_000129,AutoGuard tools & equipment review,17,item_000420,0.718540,1
query_000129,AutoGuard tools & equipment review,18,item_000354,0.712295,1
query_000129,AutoGuard tools & equipment review,19,item_000409,0.712295,1
query_000129,AutoGuard tools & equipment review,20,item_000488,0.712295,1
query_000130,ChefElite storage review,1,item_000057,0.850321,2
query_000130,ChefElite storage review,2,item_000191,0.850321,2
query_000130,ChefElite storage review,3,item_000440,0.850321,2
query_000130,ChefElite storage review,4,item_000049,0.849899,2
query_000130,ChefElite storage review,5,item_000199,0.848331,2
query_000130,ChefElite storage review,6,item_000252,0.848331,2
query_000130,ChefElite storage review,7,item_000055,0.837088,2
query_000130,ChefElite storage review,8,item_000253,0.837088,2
query_000130,ChefElite storage review,9,item_000319,0.837088,2
query_000130,ChefElite storage review,10,item_000380,0.837088,2
query_000130,ChefElite storage review,11,item_000473,0.836589,2
query_000130,ChefElite storage review,12,item_000397,0.831945,2
query_000130,ChefElite storage review,13,item_000065,0.830973,2
query_000130,ChefElite storage review,14,item_000329,0.827882,2
query_000130,ChefElite storage review,15,item_000371,0.827882,2
query_000130,ChefElite storage review,16,item_000349,0.817933,2
query_000130,ChefElite storage review,17,item_000221,0.814174,2
query_000130,ChefElite storage review,18,item_000061,0.812743,2
query_000130,ChefElite storage review,19,item_000067,0.806711,2
query_000130,ChefElite storage review,20,item_000270,0.806711,2
query_000131,best board games,1,item_000163,0.782577,2
query_000131,best board games,2,item_000390,0.782577,2
query_000131,best board games,3,item_000021,0.757091,2
query_000131,best board games,4,item_000222,0.757091,2
query_000131,best board games,5,item_000300,0.757091,2
query_000131,best board games,6,item_000120,0.752773,2
query_000131,best board games,7,item_000448,0.741941,2
query_000131,best board games,8,item_000392,0.734169,2
query_000131,best board games,9,item_000028,0.733390,2
query_000131,best board games,10,item_000370,0.727311,2
query_000131,best board games,11,item_000456,0.727311,2
query_000131,best board games,12,item_000245,0.722654,2
query_000131,best board games,13,item_000141,0.719427,2
query_000131,best board games,14,item_000285,0.719427,2
query_000131,best board games,15,item_000315,0.719427,2
query_000131,best board games,16,item_000427,0.718593,2
query_000131,best board games,17,item_000454,0.718593,2
query_000131,best board games,18,item_000248,0.716821,2
query_000131,best board games,19,item_000059,0.700161,2
query_000131,best board games,20,item_000124,0.700161,2
query_000132,KidGenius Action Figures,1,item_000054,0.884825,2
query_000132,KidGenius Action Figures,2,item_000115,0.883619,2
query_000132,KidGenius Action Figures,3,item_000386,0.863190,2
query_000132,KidGenius Action Figures,4,item_000074,0.858953,2
query_000132,KidGenius Action Figures,5,item_000311,0.858953,2
